#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.025	0.926
00241	0.025	0.933
00242	0.025	0.945
00243	0.025	0.953
00244	0.025	0.966
00245	0.025	0.970
00246	0.024	0.984
00247	0.024	0.986
00248	0.024	0.994
00249	0.024	0.997
00250	0.025	0.999
00251	0.025	1.001
00252	0.025	0.999
00253	0.025	1.000
00254	0.025	0.999
00255	0.025	1.000
00256	0.025	1.001
00257	0.033	1.002
00258	0.033	1.000
00259	0.033	1.001
00260	0.033	0.999
00261	0.034	0.997
00262	0.034	0.997
00263	0.034	0.997
00264	0.034	0.993
00265	0.034	0.990
00266	0.034	0.986
00267	0.034	0.991
00268	0.034	0.989
00269	0.034	0.992
00270	0.034	0.990
00271	0.034	0.992
00272	0.033	0.989
00273	0.033	0.991
00274	0.034	0.991
00275	0.034	0.994
00276	0.034	0.995
00277	0.034	0.996
00278	0.034	0.996
00279	0.034	0.997
00280	0.034	0.998
00281	0.034	0.998
00282	0.034	1.001
00283	0.034	0.999
00284	0.034	1.000
00285	0.034	0.996
00286	0.034	0.989
00287	0.035	0.981
00288	0.035	0.980
00289	0.035	0.980
00290	0.035	0.983
00291	0.035	0.980
00292	0.035	0.980
00293	0.035	0.978
00294	0.035	0.979
00295	0.035	0.980
00296	0.035	0.987
00297	0.035	0.990
00298	0.035	0.994
00299	0.035	0.995
00300	0.034	0.995
00301	0.034	0.998
00302	0.034	0.997
00303	0.034	0.998
00304	0.034	0.999
00305	0.034	1.000
00306	0.034	0.999
00307	0.033	1.000
00308	0.033	0.998
00309	0.033	0.999
00310	0.032	0.998
00311	0.032	0.999
00312	0.032	0.998
00313	0.031	0.998
00314	0.031	1.000
00315	0.031	0.997
00316	0.031	1.000
00317	0.031	0.996
00318	0.031	1.000
00319	0.031	0.999
00320	0.031	0.999
