#framerate:	8.00

#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
00240	0.046	0.996
00241	0.046	0.998
00242	0.045	0.995
00243	0.045	0.996
00244	0.045	0.998
00245	0.045	0.994
00246	0.044	0.995
00247	0.044	0.993
00248	0.043	0.994
00249	0.043	0.993
00250	0.043	0.996
00251	0.043	0.993
00252	0.043	0.999
00253	0.042	0.996
00254	0.042	0.998
00255	0.039	1.000
00256	0.039	1.001
00257	0.039	0.998
00258	0.039	1.000
00259	0.039	1.000
00260	0.039	0.999
00261	0.038	1.000
00262	0.038	0.999
00263	0.038	1.000
00264	0.038	1.001
00265	0.038	0.997
00266	0.038	1.000
00267	0.038	1.000
00268	0.038	1.000
00269	0.037	0.997
00270	0.037	1.001
00271	0.037	0.998
00272	0.037	1.000
00273	0.037	0.998
00274	0.037	0.999
00275	0.037	1.000
00276	0.038	1.001
00277	0.038	1.000
00278	0.038	0.999
00279	0.038	1.000
00280	0.038	0.998
00281	0.038	0.999
00282	0.038	0.998
00283	0.038	0.998
00284	0.038	0.998
00285	0.038	0.996
00286	0.037	0.995
00287	0.037	0.996
00288	0.037	0.997
00289	0.037	0.996
00290	0.037	0.999
00291	0.037	0.999
00292	0.037	1.001
00293	0.037	1.001
00294	0.037	0.998
00295	0.037	1.000
00296	0.036	0.999
00297	0.036	0.998
00298	0.036	1.000
00299	0.036	1.001
00300	0.037	0.997
00301	0.037	0.997
00302	0.037	0.993
00303	0.037	0.993
00304	0.037	0.991
00305	0.036	0.992
00306	0.036	0.993
00307	0.036	0.995
00308	0.035	0.995
00309	0.035	0.997
00310	0.035	0.999
00311	0.035	0.998
00312	0.035	0.998
00313	0.035	0.997
00314	0.035	0.998
00315	0.034	1.000
00316	0.034	0.996
00317	0.034	1.003
00318	0.034	0.997
00319	0.034	1.002
00320	0.034	0.998
